PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/shared_peaks.bed hg38 -annStats shared_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
1424	chr16	68310916	68311495	+	0	NA	promoter-TSS (NM_032178)	promoter-TSS (NM_032178)	91	NM_001290018	54496	Hs.640229	NM_019023	ENSG00000132600	PRMT7	SBIDDS	protein arginine methyltransferase 7	protein-coding
873	chr12	53006535	53006863	+	0	NA	intron (NM_001330654, intron 1 of 13)	CpG	441	NM_001330654	1975	Hs.648394	NM_001417	ENSG00000063046	EIF4B	EIF-4B|PRO1843	eukaryotic translation initiation factor 4B	protein-coding
551	chr10	50625108	50625375	+	0	NA	intron (NR_126411, intron 1 of 3)	CpG-2921	290	NR_126411	104355295	Hs.450493	NR_126411		SGMS1-AS1	-	SGMS1 antisense RNA 1	ncRNA
2020	chr19	18832462	18832522	+	0	NA	intron (NM_002911, intron 1 of 23)	CpG	557	NM_002911	5976	Hs.515266	NM_002911	ENSG00000005007	UPF1	HUPF1|NORF1|RENT1|pNORF1|smg-2	UPF1 RNA helicase and ATPase	protein-coding
1029	chr13	23889006	23889606	+	0	NA	promoter-TSS (NM_001135816)	promoter-TSS (NM_001135816)	-133	NM_001348113	542767	Hs.642624	NM_001014442		PCOTH	C1QTNF9B-AS1	Pro-X-Gly collagen triple helix like repeat containing	protein-coding
2662	chr22	24894510	24894818	+	0	NA	intron (NM_001039948, intron 18 of 25)	MLT1H|LTR|ERVL-MaLR	52031	NM_001001663	255349	Hs.329040	NM_001001663	ENSG00000206069	TMEM211	bA9F11.1	transmembrane protein 211	protein-coding
1051	chr13	42041049	42041458	+	0	NA	intron (NM_001204504, intron 1 of 29)	CpG	1217	NM_001204504	160851	Hs.630380	NM_152910	ENSG00000102780	DGKH	DGKeta	diacylglycerol kinase eta	protein-coding
3847	chr9	33523433	33524245	+	0	NA	promoter-TSS (NM_001353432)	promoter-TSS (NM_001353432)	-574	NM_001353432	441459	Hs.493710	NM_001013728	ENSG00000230453	ANKRD18B	bA255A11.3|bA255A11.5	ankyrin repeat domain 18B	protein-coding
2652	chr22	23070009	23070217	+	0	NA	promoter-TSS (NM_002073)	promoter-TSS (NM_002073)	-236	NM_002073	2781	Hs.584760	NM_002073	ENSG00000128266	GNAZ	gz-alpha	G protein subunit alpha z	protein-coding
4053	chrX	155026780	155027043	+	0	NA	5' UTR (NM_023934, exon 1 of 5)	5' UTR (NM_023934, exon 1 of 5)	122	NM_023934	65991	Hs.356050	NM_023934	ENSG00000165775	FUNDC2	DC44|HCBP6|HCC3|PD03104	FUN14 domain containing 2	protein-coding
3098	chr5	43557346	43557586	+	0	NA	promoter-TSS (NM_183323)	promoter-TSS (NM_183323)	-47	NM_183323	10605	Hs.482038	NM_006451	ENSG00000172239	PAIP1	-	poly(A) binding protein interacting protein 1	protein-coding
1061	chr13	75480802	75481143	+	0	NA	intron (NM_001286658, intron 1 of 19)	CpG	1196	NM_014832	9882	Hs.210891	NM_014832	ENSG00000136111	TBC1D4	AS160|NIDDM5	TBC1 domain family member 4	protein-coding
2312	chr2	73386184	73386474	+	0	NA	intron (NM_015120, intron 1 of 22)	CpG	571	NM_015120	7840	Hs.184720	NM_015120	ENSG00000116127	ALMS1	ALSS	ALMS1 centrosome and basal body associated protein	protein-coding
3493	chr7	45111463	45112000	+	0	NA	promoter-TSS (NM_030900)	promoter-TSS (NM_030900)	16	NM_030900	9238	Hs.231411	NM_004749	ENSG00000136270	TBRG4	CPR2|FASTKD4	transforming growth factor beta regulator 4	protein-coding
3846	chr9	33473593	33474132	+	0	NA	promoter-TSS (NM_022917)	promoter-TSS (NM_022917)	81	NM_022917	65083	Hs.493709	NM_022917	ENSG00000165271	NOL6	NRAP|UTP22|bA311H10.1	nucleolar protein 6	protein-coding
133	chr1	35931370	35931544	+	0	NA	intron (NM_024852, intron 1 of 18)	CpG	375	NM_024852	192669	Hs.657659	NM_024852	ENSG00000126070	AGO3	EIF2C3	argonaute RISC catalytic component 3	protein-coding
3349	chr6	87701650	87702146	+	0	NA	5' UTR (NM_018064, exon 1 of 5)	5' UTR (NM_018064, exon 1 of 5)	369	NM_018064	55122	Hs.485915	NM_018064	ENSG00000135334	AKIRIN2	C6orf166|FBI1|dJ486L4.2	akirin 2	protein-coding
2874	chr3	157160000	157160660	+	0	NA	5' UTR (NM_020307, exon 1 of 11)	5' UTR (NM_020307, exon 1 of 11)	430	NM_001308185	57018	Hs.4859	NM_020307	ENSG00000163660	CCNL1	ANIA6A|BM-001|PRO1073|ania-6a	cyclin L1	protein-coding
2491	chr20	25195996	25196062	+	0	NA	5' UTR (NM_001322389, exon 1 of 13)	5' UTR (NM_001322389, exon 1 of 13)	116	NM_001322378	955	Hs.500375	NM_001247	ENSG00000197586	ENTPD6	CD39L2|IL-6SAG|IL6ST2|NTPDase-6|dJ738P15.3	ectonucleoside triphosphate diphosphohydrolase 6	protein-coding
2926	chr4	1289409	1289930	+	0	NA	promoter-TSS (NM_001297430)	promoter-TSS (NM_001297430)	-182	NM_001297430	10296	Hs.139896	NM_005882	ENSG00000090316	MAEA	EMLP|EMP|GID9|HLC-10|P44EMLP|PIG5	macrophage erythroblast attacher	protein-coding
649	chr11	9573908	9573993	+	0	NA	promoter-TSS (NM_001143976)	promoter-TSS (NM_001143976)	269	NM_003390	7465	Hs.249441	NM_003390	ENSG00000166483	WEE1	WEE1A|WEE1hu	WEE1 G2 checkpoint kinase	protein-coding
920	chr12	84911763	84912025	+	0	NA	intron (NM_182767, intron 1 of 11)	CpG	935	NM_001146335	55117	Hs.44424	NM_018057	ENSG00000072041	SLC6A15	NTT73|SBAT1|V7-3|hv7-3	solute carrier family 6 member 15	protein-coding
2772	chr3	49929438	49929833	+	0	NA	exon (NM_032355, exon 1 of 6)	exon (NM_032355, exon 1 of 6)	377	NM_032355	84315	Hs.655014	NM_032355	ENSG00000164077	MON1A	SAND1	MON1 homolog A, secretory trafficking associated	protein-coding
3673	chr8	10334485	10334752	+	0	NA	intron (NM_012331, intron 5 of 5)	CpG	-139947	NR_120604	101929191	Hs.595262	NR_120604	ENSG00000253641	LINCR-0001	-	uncharacterized LINCR-0001	ncRNA
1417	chr16	67846551	67846990	+	0	NA	promoter-TSS (NM_001322039)	promoter-TSS (NM_001322039)	38	NM_005796	10204	Hs.356630	NM_005796	ENSG00000102898	NUTF2	NTF-2|NTF2|PP15	nuclear transport factor 2	protein-coding
2282	chr2	54558305	54558479	+	0	NA	promoter-TSS (NM_178313)	promoter-TSS (NM_178313)	-2	NM_178313	6711	Hs.503178	NM_003128	ENSG00000115306	SPTBN1	ELF|HEL102|SPTB2|betaSpII	spectrin beta, non-erythrocytic 1	protein-coding
3294	chr6	34391795	34392379	+	0	NA	intron (NM_001202470, intron 5 of 8)	CpG	593	NM_006703	11165	Hs.188882	NM_006703	ENSG00000272325	NUDT3	DIPP|DIPP-1|DIPP1	nudix hydrolase 3	protein-coding
3520	chr7	74174563	74175032	+	0	NA	intron (NM_022170, intron 1 of 6)	CpG	421	NM_022170	7458	Hs.520943	NM_022170	ENSG00000106682	EIF4H	WBSCR1|WSCR1|eIF-4H	eukaryotic translation initiation factor 4H	protein-coding
2751	chr3	38165376	38165675	+	0	NA	promoter-TSS (NM_005109)	promoter-TSS (NM_005109)	-10	NM_005109	9943	Hs.475970	NM_005109	ENSG00000172939	OXSR1	OSR1	oxidative stress responsive kinase 1	protein-coding
675	chr11	43359018	43359362	+	0	NA	intron (NM_001307943, intron 1 of 19)	CpG	305	NM_001307943	55761	Hs.191186	NM_018259	ENSG00000052841	TTC17	-	tetratricopeptide repeat domain 17	protein-coding
2729	chr3	3126876	3127510	+	0	NA	intron (NM_182916, intron 1 of 7)	CpG	277	NM_182916	51095	Hs.732725	NM_016000	ENSG00000072756	TRNT1	CCA1|CGI-47|MtCCA|RPEM|SIFD	tRNA nucleotidyl transferase 1	protein-coding
706	chr11	62840684	62840740	+	0	NA	promoter-TSS (NM_018093)	promoter-TSS (NM_018093)	-556	NM_018093	54663	Hs.654620	NM_018093	ENSG00000133316	WDR74	Nsa1	WD repeat domain 74	protein-coding
2914	chr3	194135041	194135283	+	0	NA	promoter-TSS (NM_005524)	promoter-TSS (NM_005524)	-980	NM_005524	3280	Hs.250666	NM_005524	ENSG00000114315	HES1	HES-1|HHL|HRY|bHLHb39	hes family bHLH transcription factor 1	protein-coding
1553	chr17	29019882	29020186	+	0	NA	Intergenic	CpG	-13594	NM_001290202	124925	Hs.21837	NM_178860	ENSG00000063015	SEZ6	BSRPC	seizure related 6 homolog	protein-coding
3260	chr6	28141998	28142159	+	0	NA	promoter-TSS (NM_001278121)	promoter-TSS (NM_001278121)	-133	NM_001278121	7745	Hs.57679	NM_006298	ENSG00000198315	ZKSCAN8	LD5-1|ZNF192|ZSCAN40	zinc finger with KRAB and SCAN domains 8	protein-coding
1833	chr18	63367375	63367681	+	0	NA	promoter-TSS (NM_002035)	promoter-TSS (NM_002035)	-255	NM_002035	2531	Hs.74050	NM_002035	ENSG00000119537	KDSR	DHSR|EKVP4|FVT1|SDR35C1	3-ketodihydrosphingosine reductase	protein-coding
1720	chr17	75515881	75516084	+	0	NA	promoter-TSS (NM_020753)	promoter-TSS (NM_020753)	-399	NM_020753	57513	Hs.274408	NM_020753	ENSG00000177303	CASKIN2	ANKS5B	CASK interacting protein 2	protein-coding
2671	chr22	29268622	29268916	+	0	NA	promoter-TSS (NR_138044)	promoter-TSS (NR_138044)	-606	NM_001329536	25807	Hs.106730	NM_012265	ENSG00000100263	RHBDD3	C22orf3|HS984G1A|PTAG	rhomboid domain containing 3	protein-coding
667	chr11	33161217	33161573	+	0	NA	promoter-TSS (NM_001326)	promoter-TSS (NM_001326)	96	NM_001033506	1479	Hs.44402	NM_001326	ENSG00000176102	CSTF3	CSTF-77	cleavage stimulation factor subunit 3	protein-coding
395	chr1	174999419	174999638	+	0	NA	promoter-TSS (NM_014412)	promoter-TSS (NM_014412)	93	NM_001007214	27101	Hs.508524	NM_014412	ENSG00000116161	CACYBP	GIG5|PNAS-107|S100A6BP|SIP	calcyclin binding protein	protein-coding
3753	chr8	109333873	109334176	+	0	NA	promoter-TSS (NM_032869)	promoter-TSS (NM_032869)	97	NM_032869	84955	Hs.380291	NM_032869	ENSG00000120526	NUDCD1	CML66|OVA66	NudC domain containing 1	protein-coding
2935	chr4	2934925	2935248	+	0	NA	promoter-TSS (NM_001146069)	promoter-TSS (NM_001146069)	-227	NM_001146069	10227	Hs.632581	NM_001120	ENSG00000109736	MFSD10	TETRAN|TETTRAN	major facilitator superfamily domain containing 10	protein-coding
3917	chr9	107283790	107284146	+	0	NA	promoter-TSS (NM_001244713)	promoter-TSS (NM_001244713)	-85	NM_001244724	5887	Hs.521640	NM_002874	ENSG00000119318	RAD23B	HHR23B|HR23B|P58	RAD23 homolog B, nucleotide excision repair protein	protein-coding
3500	chr7	55951810	55952006	+	0	NA	promoter-TSS (NM_015969)	promoter-TSS (NM_015969)	-10	NM_015969	51373	Hs.44298	NM_015969	ENSG00000239789	MRPS17	HSPC011|MRP-S17|RPMS17|S17mt	mitochondrial ribosomal protein S17	protein-coding
2709	chr22	43186549	43186698	+	0	NA	intron (NM_015140, intron 1 of 13)	MIRb|SINE|MIR	508	NM_015140	23170	Hs.517670	NM_015140	ENSG00000100304	TTLL12	dJ526I14.2	tubulin tyrosine ligase like 12	protein-coding
3010	chr4	82430322	82430674	+	0	NA	promoter-TSS (NM_031372)	promoter-TSS (NM_031372)	18	NR_120457	58478	Hs.18442	NM_021204	ENSG00000145293	ENOPH1	E1|MASA|MST145|mtnC	enolase-phosphatase 1	protein-coding
3275	chr6	31620785	31621177	+	0	NA	intron (NM_080686, intron 1 of 30).7	CpG	308	NM_004638	7916	Hs.436093	NM_004638	ENSG00000204469	PRRC2A	BAT2|D6S51|D6S51E|G2	proline rich coiled-coil 2A	protein-coding
2297	chr2	68157794	68158243	+	0	NA	promoter-TSS (NM_138458)	promoter-TSS (NM_138458)	188	NM_001329917	56902	Hs.262858	NM_020143	ENSG00000115946	PNO1	KHRBP1|RRP20	partner of NOB1 homolog	protein-coding
721	chr11	65116651	65116984	+	0	NA	TTS (NR_102367)	TTS (NR_102367)	921	NM_014205	741	Hs.121025	NM_014205	ENSG00000174276	ZNHIT2	C11orf5|FON	zinc finger HIT-type containing 2	protein-coding
1700	chr17	67825067	67825283	+	0	NA	promoter-TSS (NM_004459)	promoter-TSS (NM_004459)	-489	NM_004459	2186	Hs.444200	NM_004459	ENSG00000171634	BPTF	FAC1|FALZ|NEDDFL|NURF301	bromodomain PHD finger transcription factor	protein-coding
1381	chr16	30698665	30699031	+	0	NA	promoter-TSS (NM_001256932)	promoter-TSS (NM_001256932)	113	NR_144637	730183	Hs.535456	NM_001256932	ENSG00000261840	LOC730183	-	uncharacterized LOC730183	protein-coding
145	chr1	38996550	38996703	+	0	NA	intron (NM_024595, intron 1 of 4)	AluSc8|SINE|Alu	5382	NM_001136275	79647	Hs.293563	NM_024595	ENSG00000174574	AKIRIN1	C1orf108|STRF2	akirin 1	protein-coding
1042	chr13	30464239	30464460	+	0	NA	promoter-TSS (NM_001313892)	promoter-TSS (NM_001313892)	-22	NM_001313892	3146	Hs.434102	NM_002128	ENSG00000189403	HMGB1	HMG-1|HMG1|HMG3|SBP-1	high mobility group box 1	protein-coding
1585	chr17	38702144	38702177	+	0	NA	TTS (NR_039887)	TTS (NR_039887)	171	NR_039887	100616203		NR_039887	ENSG00000275238	MIR4734	mir-4734	microRNA 4734	ncRNA
3132	chr5	96935814	96936077	+	0	NA	5' UTR (NM_005575, exon 1 of 18)	5' UTR (NM_005575, exon 1 of 18)	303	NM_005575	4012	Hs.527199	NM_005575	ENSG00000113441	LNPEP	CAP|IRAP|P-LAP|PLAP	leucyl and cystinyl aminopeptidase	protein-coding
2895	chr3	183697942	183698346	+	0	NA	intron (NM_001351371, intron 1 of 21)	CpG	326	NM_001351370	55689	Hs.632575	NM_018023	ENSG00000163872	YEATS2	-	YEATS domain containing 2	protein-coding
3877	chr9	74952316	74952948	+	0	NA	promoter-TSS (NR_121183)	promoter-TSS (NR_121183)	254	NM_017998	55071	Hs.532296	NM_017998	ENSG00000135045	C9orf40	-	chromosome 9 open reading frame 40	protein-coding
1993	chr19	17246646	17246887	+	0	NA	Intergenic	Intergenic	-1424	NM_005234	2063	Hs.466148	NM_005234	ENSG00000160113	NR2F6	EAR-2|EAR2|ERBAL2	nuclear receptor subfamily 2 group F member 6	protein-coding
179	chr1	42958082	42958196	+	0	NA	promoter-TSS (NR_033967)	promoter-TSS (NR_033967)	-910	NR_033967	440584	Hs.260928	NR_033967	ENSG00000227533	SLC2A1-AS1	-	SLC2A1 antisense RNA 1	ncRNA
956	chr12	110613919	110613936	+	0	NA	promoter-TSS (NM_001319680)	promoter-TSS (NM_001319680)	-100	NM_001173975	79600	Hs.211511	NM_024549	ENSG00000204852	TCTN1	JBTS13|TECT1	tectonic family member 1	protein-coding
2906	chr3	185937069	185938207	+	0	NA	intron (NM_004593, intron 1 of 8)	CpG	498	NM_001243879	6434	Hs.533122	NM_004593	ENSG00000136527	TRA2B	Htra2-beta|PPP1R156|SFRS10|SRFS10|TRA2-BETA|TRAN2B	transformer 2 beta homolog	protein-coding
1637	chr17	44947250	44947697	+	0	NA	intron (NM_001264573, intron 1 of 14)	CpG	238	NM_001265577	146909	Hs.135094	NM_001080443	ENSG00000186185	KIF18B	-	kinesin family member 18B	protein-coding
3785	chr8	143541514	143541701	+	0	NA	promoter-TSS (NM_015117)	promoter-TSS (NM_015117)	-157	NM_015117	23144	Hs.521915	NM_015117	ENSG00000014164	ZC3H3	ZC3HDC3	zinc finger CCCH-type containing 3	protein-coding
738	chr11	68213759	68213957	+	0	NA	promoter-TSS (NM_017635)	promoter-TSS (NM_017635)	-86	NM_001300909	51111	Hs.632120	NM_016028	ENSG00000110066	KMT5B	CGI-85|CGI85|MRD51|SUV420H1	lysine methyltransferase 5B	protein-coding
2968	chr4	40055833	40055966	+	0	NA	intron (NR_027277, intron 1 of 2)	CpG	-1005	NM_018177	55728	Hs.391463	NM_018177	ENSG00000078177	N4BP2	B3BP	NEDD4 binding protein 2	protein-coding
922	chr12	88035417	88035644	+	0	NA	promoter-TSS (NM_001009894)	promoter-TSS (NM_001009894)	39	NM_001009894	91298	Hs.591009	NM_001009894	ENSG00000133641	C12orf29	-	chromosome 12 open reading frame 29	protein-coding
1211	chr15	45188538	45188712	+	0	NA	promoter-TSS (NM_001301169)	promoter-TSS (NM_001301169)	-658	NM_001301168	90525	Hs.310399	NM_138356	ENSG00000138606	SHF	-	Src homology 2 domain containing F	protein-coding
359	chr1	156740889	156741182	+	0	NA	promoter-TSS (NM_024540)	promoter-TSS (NM_024540)	96	NM_024540	79590	Hs.418233	NM_024540	ENSG00000143314	MRPL24	L24mt|MRP-L18|MRP-L24	mitochondrial ribosomal protein L24	protein-coding
1154	chr14	89701802	89701980	+	0	NA	Intergenic	CpG	-82741	NM_001085471	1112	Hs.434286	NM_005197	ENSG00000053254	FOXN3	C14orf116|CHES1|PRO1635	forkhead box N3	protein-coding
3428	chr7	6008810	6009529	+	0	NA	promoter-TSS (NR_136154)	promoter-TSS (NR_136154)	-63	NM_001322007	5395	Hs.632637	NM_000535	ENSG00000122512	PMS2	HNPCC4|MLH4|PMS2CL|PMSL2	PMS1 homolog 2, mismatch repair system component	protein-coding
1966	chr19	12946397	12946602	+	0	NA	intron (NM_005053, intron 1 of 8)	MIRb|SINE|MIR	685	NM_001270363	5886	Hs.643267	NM_005053	ENSG00000179262	RAD23A	HHR23A|HR23A	RAD23 homolog A, nucleotide excision repair protein	protein-coding
2454	chr2	241687074	241687617	+	0	NA	promoter-TSS (NM_001165031)	promoter-TSS (NM_001165031)	333	NM_001330161	84289	Hs.529172	NM_032329	ENSG00000168395	ING5	p28ING5	inhibitor of growth family member 5	protein-coding
1908	chr19	7943362	7943980	+	0	NA	5' UTR (NM_006351, exon 1 of 13)	5' UTR (NM_006351, exon 1 of 13)	152	NM_006351	10469	Hs.465784	NM_006351	ENSG00000104980	TIMM44	TIM44	translocase of inner mitochondrial membrane 44	protein-coding
1050	chr13	41311420	41311574	+	0	NA	5' UTR (NM_018527, exon 1 of 10)	5' UTR (NM_018527, exon 1 of 10)	292	NM_001110798	79612	Hs.512914	NM_018527	ENSG00000172766	NAA16	NARG1L	N(alpha)-acetyltransferase 16, NatA auxiliary subunit	protein-coding
1957	chr19	12793595	12793857	+	0	NA	TTS (NM_002229)	TTS (NM_002229)	2230	NM_002229	3726	Hs.25292	NM_002229	ENSG00000171223	JUNB	AP-1	JunB proto-oncogene, AP-1 transcription factor subunit	protein-coding
3272	chr6	30742402	30742576	+	0	NA	promoter-TSS (NR_149095)	promoter-TSS (NR_149095)	362	NM_005803	10211	Hs.179986	NM_005803	ENSG00000137312	FLOT1	-	flotillin 1	protein-coding
2683	chr22	35172401	35172658	+	0	NA	intron (NR_126356, intron 2 of 5)	intron (NR_126356, intron 2 of 5)	58527	NR_126356	104310353	Hs.581009	NR_126356	ENSG00000233080	LINC01399	-	long intergenic non-protein coding RNA 1399	ncRNA
3023	chr4	102827054	102827560	+	0	NA	promoter-TSS (NR_131186)	promoter-TSS (NR_131186)	-124	NM_181892	7323	Hs.518773	NM_003340	ENSG00000109332	UBE2D3	E2(17)KB3|UBC4/5|UBCH5C	ubiquitin conjugating enzyme E2 D3	protein-coding
3126	chr5	83474178	83474374	+	0	NA	intron (NM_004385, intron 1 of 14)	CpG	2602	NM_001126336	1462	Hs.643801	NM_004385	ENSG00000038427	VCAN	CSPG2|ERVR|GHAP|PG-M|WGN|WGN1	versican	protein-coding
894	chr12	57088258	57088627	+	0	NA	promoter-TSS (NM_005967)	promoter-TSS (NM_005967)	-452	NM_001330305	4665	Hs.159223	NM_005967	ENSG00000166886	NAB2	MADER	NGFI-A binding protein 2	protein-coding
3681	chr8	22367582	22367760	+	0	NA	5' UTR (NM_001135153, exon 1 of 9)	5' UTR (NM_001135153, exon 1 of 9)	147	NM_001135153	23516	Hs.491232	NM_015359	ENSG00000104635	SLC39A14	HCIN|HMNDYT2|LZT-Hs4|NET34|ZIP14|cig19	solute carrier family 39 member 14	protein-coding
2021	chr19	19033723	19034259	+	0	NA	promoter-TSS (NM_001352071)	promoter-TSS (NM_001352071)	61	NR_147915	10147	Hs.77876	NM_014884	ENSG00000064607	SUGP2	SFRS14|SRFS14	SURP and G-patch domain containing 2	protein-coding
341	chr1	155261965	155262150	+	0	NA	TTS (NM_003993)	TTS (NM_003993)	328	NM_052837	10067	Hs.200600	NM_005698	ENSG00000116521	SCAMP3	C1orf3	secretory carrier membrane protein 3	protein-coding
602	chr10	102450930	102450932	+	0	NA	exon (NM_024886, exon 2 of 2)	exon (NM_024886, exon 2 of 2)	612	NM_024886	79946	Hs.225084	NM_024886		C10orf95	-	chromosome 10 open reading frame 95	protein-coding
1045	chr13	33542796	33543010	+	0	NA	intron (NM_001243476, intron 3 of 17)	CpG	133932	NM_001243476	90627	Hs.156551	NM_052851	ENSG00000133121	STARD13	ARHGAP37|DLC2|GT650|LINC00464	StAR related lipid transfer domain containing 13	protein-coding
2059	chr19	36127483	36128150	+	0	NA	Intergenic	Intergenic	11988	NM_001300971	1155	Hs.31053	NM_001281	ENSG00000105254	TBCB	CG22|CKAP1|CKAPI	tubulin folding cofactor B	protein-coding
3135	chr5	103258785	103259269	+	0	NA	promoter-TSS (NM_001316969)	promoter-TSS (NM_001316969)	-9	NM_001316969	90355	Hs.482976	NM_033211	ENSG00000181751	C5orf30	-	chromosome 5 open reading frame 30	protein-coding
215	chr1	54487934	54488108	+	0	NA	Intergenic	Intergenic	-60113	NM_015547	26027	Hs.745173	NM_015547	ENSG00000162390	ACOT11	BFIT|STARD14|THEA|THEM1	acyl-CoA thioesterase 11	protein-coding
2892	chr3	180036674	180036913	+	0	NA	5' UTR (NM_016559, exon 1 of 15)	5' UTR (NM_016559, exon 1 of 15)	260	NM_001256751	51555	Hs.235331	NM_016559	ENSG00000114757	PEX5L	PEX5R|PEX5RP|PXR2|PXR2B|TRIP8b	peroxisomal biogenesis factor 5 like	protein-coding
3884	chr9	89310400	89310577	+	0	NA	promoter-TSS (NM_001827)	promoter-TSS (NM_001827)	-707	NM_001827	1164	Hs.83758	NM_001827	ENSG00000123975	CKS2	CKSHS2	CDC28 protein kinase regulatory subunit 2	protein-coding
1582	chr17	38415411	38415734	+	0	NA	Intergenic	Intergenic	-12904	NM_001199417	57636	Hs.374446	NM_020876	ENSG00000275832	ARHGAP23	-	Rho GTPase activating protein 23	protein-coding
2760	chr3	45593458	45593938	+	0	NA	Intergenic	CpG	-1133	NM_014240	8994	Hs.193370	NM_014240	ENSG00000144791	LIMD1	-	LIM domains containing 1	protein-coding
2253	chr2	32165664	32165852	+	0	NA	promoter-TSS (NM_001330476)	promoter-TSS (NM_001330476)	-83	NM_001330476	55676	Hs.23248	NM_017964	ENSG00000152683	SLC30A6	MST103|MSTP103|ZNT6	solute carrier family 30 member 6	protein-coding
3569	chr7	100100479	100101663	+	0	NA	promoter-TSS (NM_004722)	promoter-TSS (NM_004722)	-291	NM_182776	4176	Hs.438720	NM_005916	ENSG00000166508	MCM7	CDC47|MCM2|P1.1-MCM3|P1CDC47|P85MCM|PNAS146|PPP1R104	minichromosome maintenance complex component 7	protein-coding
3251	chr6	21588089	21588658	+	0	NA	Intergenic	CpG	-5368	NM_003107	6659	Hs.643910	NM_003107	ENSG00000124766	SOX4	EVI16	SRY-box transcription factor 4	protein-coding
2794	chr3	72152973	72153179	+	0	NA	intron (NR_038221, intron 1 of 2)	intron (NR_038221, intron 1 of 2)	1819	NR_038221	201617	Hs.382623	NR_038221	ENSG00000243083	LINC00870	-	long intergenic non-protein coding RNA 870	ncRNA
492	chr1	234608191	234608596	+	0	NA	intron (NM_001077397, intron 1 of 1)	intron (NM_001077397, intron 1 of 1)	1132	NM_182972	359948	Hs.350268	NM_182972	ENSG00000168264	IRF2BP2	CVID14	interferon regulatory factor 2 binding protein 2	protein-coding
3114	chr5	73498380	73498749	+	0	NA	5' UTR (NM_001037637, exon 1 of 6)	5' UTR (NM_001037637, exon 1 of 6)	139	NM_001037637	689	Hs.591768	NM_001207	ENSG00000145741	BTF3	BETA-NAC|BTF3a|BTF3b|NACB	basic transcription factor 3	protein-coding
564	chr10	72331886	72332091	+	0	NA	TTS (NM_017626)	TTS (NM_017626)	23161	NM_017626	54788	Hs.500013	NM_017626	ENSG00000148719	DNAJB12	DJ10	DnaJ heat shock protein family (Hsp40) member B12	protein-coding
3782	chr8	143291020	143291194	+	0	NA	promoter-TSS (NM_030895)	promoter-TSS (NM_030895)	-282	NM_030895	79943	Hs.512740	NM_030895	ENSG00000185730	ZNF696	-	zinc finger protein 696	protein-coding
3337	chr6	63635978	63636415	+	0	NA	promoter-TSS (NM_001290260)	promoter-TSS (NM_001290260)	-285	NM_001290260	23469	Hs.348921	NM_015153	ENSG00000118482	PHF3	-	PHD finger protein 3	protein-coding
1769	chr17	81976665	81977319	+	0	NA	promoter-TSS (NM_024083)	promoter-TSS (NM_024083)	-554	NM_001330528	79058	Hs.298351	NM_024083	ENSG00000169696	ASPSCR1	ASPCR1|ASPL|ASPS|RCC17|TUG|UBXD9|UBXN9	ASPSCR1 tether for SLC2A4, UBX domain containing	protein-coding
3229	chr6	8102164	8102516	+	0	NA	intron (NM_004280, intron 1 of 3)	CpG	255	NR_037618	100526837	Hs.719272	NR_037618		EEF1E1-BLOC1S5	EEF1E1-MUTED	EEF1E1-BLOC1S5 readthrough (NMD candidate)	ncRNA
2315	chr2	74198528	74199412	+	0	NA	intron (NM_006636, intron 1 of 7)	CpG	407	NM_006636	10797	Hs.469030	NM_006636	ENSG00000065911	MTHFD2	NMDMC	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	protein-coding
2655	chr22	23767731	23767968	+	0	NA	non-coding (NR_125756, exon 1 of 3)	non-coding (NR_125756, exon 1 of 3)	123	NM_213720	400916	Hs.66915	NM_213720	ENSG00000250479	CHCHD10	C22orf16|FTDALS2|IMMD|MIX17A|N27C7-4|SMAJ	coiled-coil-helix-coiled-coil-helix domain containing 10	protein-coding
