PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/unique_cmyc_peaks.bed hg38 -annStats unique_cmyc_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
2672	chr12	108656518	108657559	+	0	NA	intron (NM_001105237, intron 6 of 10)	SVA_C|Retroposon|SVA	21228	NR_039717	100616240		NR_039717	ENSG00000284388	MIR4496	-	microRNA 4496	ncRNA
9299	chr6	108844705	108845178	+	0	NA	Intergenic	Intergenic	-3475	NM_001286609	84071	Hs.645481	NM_032131	ENSG00000118690	ARMC2	SPGF38|bA787I22.1	armadillo repeat containing 2	protein-coding
1211	chr1	207309827	207310216	+	0	NA	Intergenic	Intergenic	-11451	NM_001300904	1604	Hs.126517	NM_000574	ENSG00000196352	CD55	CHAPLE|CR|CROM|DAF|TC	CD55 molecule (Cromer blood group)	protein-coding
1370	chr1	230112000	230112531	+	0	NA	intron (NM_004481, intron 1 of 15)	intron (NM_004481, intron 1 of 15)	45070	NM_004481	2590	Hs.743964	NM_004481	ENSG00000143641	GALNT2	GalNAc-T2	polypeptide N-acetylgalactosaminyltransferase 2	protein-coding
3957	chr16	26992424	26992978	+	0	NA	Intergenic	Intergenic	-74197	NM_001145545	162083	Hs.120831	NM_182831		C16orf82	TNT	chromosome 16 open reading frame 82	protein-coding
3125	chr13	79290343	79291088	+	0	NA	Intergenic	Intergenic	115506	NM_001286631	64062	Hs.558528	NM_018605	ENSG00000139746	RBM26	ARRS2|C13orf10|PPP1R132|PRO1777|SE70-2|ZC3H17	RNA binding motif protein 26	protein-coding
10654	chr8	103118487	103119213	+	0	NA	Intergenic	L2c|LINE|L2	-2182	NR_145429	379034	Hs.591862	NR_145429		LINC01181	-	long intergenic non-protein coding RNA 1181	ncRNA
1172	chr1	204623391	204624329	+	0	NA	intron (NM_201630, intron 1 of 1)	intron (NM_201630, intron 1 of 1)	61493	NM_006338	10446	Hs.26312	NM_006338	ENSG00000170382	LRRN2	FIGLER7|GAC1|LRANK1|LRRN5	leucine rich repeat neuronal 2	protein-coding
11190	chr9	126342947	126343491	+	0	NA	intron (NM_001011703, intron 2 of 5)	intron (NM_001011703, intron 2 of 5)	16375	NM_033446	89853	Hs.162659	NM_033446	ENSG00000196814	MVB12B	C9orf28|FAM125B	multivesicular body subunit 12B	protein-coding
6497	chr20	33915733	33916259	+	0	NA	Intergenic	Intergenic	-77656	NM_016732	22913	Hs.136947	NM_007367	ENSG00000125970	RALY	HNRPCL2|P542	RALY heterogeneous nuclear ribonucleoprotein	protein-coding
1910	chr11	20536599	20537167	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	-62517	NM_004211	9152	Hs.136557	NM_004211	ENSG00000165970	SLC6A5	GLYT-2|GLYT2|HKPX3|NET1	solute carrier family 6 member 5	protein-coding
11164	chr9	122456101	122456530	+	0	NA	Intergenic	L1M4|LINE|L1	21611	NM_001004451	347168	Hs.632692	NM_001004451	ENSG00000136834	OR1J1	OR9-18|hg32	olfactory receptor family 1 subfamily J member 1	protein-coding
3517	chr14	99425178	99427153	+	0	NA	intron (NM_032233, intron 6 of 12)	intron (NM_032233, intron 6 of 12)	54724	NM_032233	84193	Hs.510407	NM_032233	ENSG00000183576	SETD3	C14orf154|hSETD3	SET domain containing 3, actin histidine methyltransferase	protein-coding
85	chr1	10029229	10029765	+	0	NA	Intergenic	SVA_D|Retroposon|SVA	-3486	NM_006048	10277	Hs.593974	NM_006048	ENSG00000130939	UBE4B	E4|HDNB1|UBOX3|UFD2|UFD2A	ubiquitination factor E4B	protein-coding
10717	chr8	125183507	125183839	+	0	NA	intron (NM_001349485, intron 4 of 6)	intron (NM_001349485, intron 4 of 6)	91850	NR_146191	286053	Hs.388297	NM_173685	ENSG00000156831	NSMCE2	C8orf36|MMS21|NSE2|ZMIZ7	NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase	protein-coding
1859	chr11	7169185	7169645	+	0	NA	Intergenic	L1PA8|LINE|L1	-65351	NR_031683	100313774		NR_031683	ENSG00000221703	MIR302E	MIRN302E	microRNA 302e	ncRNA
1550	chr10	43606133	43606830	+	0	NA	promoter-TSS (NM_145312)	promoter-TSS (NM_145312)	74	NM_145312	220992	Hs.147440	NM_145312	ENSG00000198298	ZNF485	-	zinc finger protein 485	protein-coding
543	chr1	63277307	63277533	+	0	NA	intron (NR_038252, intron 3 of 11)	intron (NR_038252, intron 3 of 11)	39837	NR_038252	199899	Hs.116210	NR_038252	ENSG00000224209	LINC00466	-	long intergenic non-protein coding RNA 466	ncRNA
6415	chr20	16354562	16354944	+	0	NA	intron (NM_024704, intron 23 of 25)	AluSc8|SINE|Alu	218681	NM_024704	55614	Hs.101774	NM_024704	ENSG00000089177	KIF16B	C20orf23|KISC20ORF|SNX23	kinesin family member 16B	protein-coding
1866	chr11	8726286	8726720	+	0	NA	intron (NM_139157, intron 2 of 18)	MIRb|SINE|MIR	41064	NR_002977	677826	Hs.745552	NR_002977	ENSG00000212607	SNORA3B	ACA3-2|SNORA45|SNORA45B	small nucleolar RNA, H/ACA box 3B	snoRNA
11293	chrX	1452749	1453307	+	0	NA	promoter-TSS (NM_004192)	promoter-TSS (NM_004192)	-51	NM_004192	8623	Hs.533514	NM_004192	ENSG00000169093	ASMTL	ASMTLX|ASMTLY|ASTML	acetylserotonin O-methyltransferase like	protein-coding
8337	chr5	67748392	67748899	+	0	NA	Intergenic	LTR7B|LTR|ERV1	-44568	NR_130779	101928858	Hs.334066	NR_130779	ENSG00000249364	LOC101928858	-	uncharacterized LOC101928858	ncRNA
9605	chr7	6348443	6349193	+	0	NA	5' UTR (NM_001037163, exon 1 of 2)	5' UTR (NM_001037163, exon 1 of 2)	141	NM_001037163	84792	Hs.696146	NM_001037163	ENSG00000286075	FAM220A	ACPIN1|C7orf70|SIPAR	family with sequence similarity 220 member A	protein-coding
10550	chr8	80196331	80197178	+	0	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	-25095	NR_105034	7163	Hs.368433	NM_005079	ENSG00000076554	TPD52	D52|N8L|PC-1|PrLZ|hD52	tumor protein D52	protein-coding
3595	chr15	42079446	42080031	+	0	NA	exon (NM_178034, exon 13 of 20)	exon (NM_178034, exon 13 of 20)	14816	NM_178034	283748	Hs.380225	NM_178034	ENSG00000159337	PLA2G4D	cPLA2delta	phospholipase A2 group IVD	protein-coding
1496	chr10	16671965	16672526	+	0	NA	intron (NM_152724, intron 7 of 7)	AluY|SINE|Alu	145209	NM_152724	6251	Hs.524161	NM_012425	ENSG00000148484	RSU1	RSP-1	Ras suppressor protein 1	protein-coding
11288	chrUn_KI270466v1	255	533	+	0	NA	NA	SAR|Satellite|Satellite	NA	NA								
6804	chr21	44347798	44348311	+	0	NA	Intergenic	MER58B|DNA|hAT-Charlie	-5547	NM_001320350	7226	Hs.369759	NM_003307	ENSG00000142185	TRPM2	EREG1|KNP3|LTRPC2|LTrpC-2|NUDT9H|NUDT9L1|TRPC7	transient receptor potential cation channel subfamily M member 2	protein-coding
5247	chr19	17236486	17237571	+	0	NA	intron (NM_005234, intron 2 of 3)	intron (NM_005234, intron 2 of 3)	8314	NM_005234	2063	Hs.466148	NM_005234	ENSG00000160113	NR2F6	EAR-2|EAR2|ERBAL2	nuclear receptor subfamily 2 group F member 6	protein-coding
11212	chr9	128645668	128646656	+	0	NA	intron (NM_052844, intron 1 of 8)	Tigger1|DNA|TcMar-Tigger	10688	NM_052844	89891	Hs.495240	NM_052844	ENSG00000119333	WDR34	DIC5|FAP133|SRTD11|bA216B9.3	WD repeat domain 34	protein-coding
10330	chr8	25358338	25359210	+	0	NA	intron (NM_024940, intron 27 of 51)	intron (NM_024940, intron 27 of 51)	13372	NR_106936	102465527		NR_106936	ENSG00000274988	MIR6876	hsa-mir-6876	microRNA 6876	ncRNA
10566	chr8	86706251	86706751	+	0	NA	intron (NM_019098, intron 3 of 17)	intron (NM_019098, intron 3 of 17)	37174	NM_019098	54714	Hs.154433	NM_019098	ENSG00000170289	CNGB3	ACHM1	cyclic nucleotide gated channel beta 3	protein-coding
5708	chr2	43025942	43026442	+	0	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	13351	NR_110585	102723854	Hs.570165	NR_110585	ENSG00000231826	LINC01819	-	long intergenic non-protein coding RNA 1819	ncRNA
3307	chr14	39170145	39170710	+	0	NA	promoter-TSS (NM_177452)	promoter-TSS (NM_177452)	3	NM_177452	122553	Hs.13303	NM_177452	ENSG00000182400	TRAPPC6B	NEDMEBA|TPC6	trafficking protein particle complex 6B	protein-coding
5480	chr19	49727752	49728211	+	0	NA	Intergenic	LTR9|LTR|ERV1	35277	NM_021733	60385	Hs.515858	NM_021733	ENSG00000126467	TSKS	PPP1R161|STK22S1|TSKS1|TSSKS	testis specific serine kinase substrate	protein-coding
4154	chr16	86517761	86518287	+	0	NA	Intergenic	Intergenic	7497	NM_001451	2294	Hs.155591	NM_001451	ENSG00000103241	FOXF1	ACDMPV|FKHL5|FREAC1	forkhead box F1	protein-coding
5044	chr18	34241789	34242037	+	0	NA	Intergenic	LTR9|LTR|ERV1	-18362	NM_003787	8715	Hs.514795	NM_003787	ENSG00000101746	NOL4	CT125|HRIHFB2255|NOLP	nucleolar protein 4	protein-coding
548	chr1	63904597	63905040	+	0	NA	intron (NM_001083592, intron 1 of 6)	MLT1B|LTR|ERVL-MaLR	130799	NM_005012	4919	Hs.128753	NM_005012	ENSG00000185483	ROR1	NTRKR1|dJ537F10.1	receptor tyrosine kinase like orphan receptor 1	protein-coding
4299	chr17	13017627	13018159	+	0	NA	exon (NM_018127, exon 1 of 24)	exon (NM_018127, exon 1 of 24)	171	NM_001165962	60528	Hs.434232	NM_018127	ENSG00000006744	ELAC2	COXPD17|ELC2|HPC2	elaC ribonuclease Z 2	protein-coding
1178	chr1	205009710	205010322	+	0	NA	intron (NM_001005388, intron 28 of 29)	intron (NM_001005388, intron 28 of 29)	-32921	NM_001346083	6900	Hs.519220	NM_005076	ENSG00000184144	CNTN2	AXT|FAME5|TAG-1|TAX|TAX1	contactin 2	protein-coding
2419	chr12	20680979	20681272	+	0	NA	3' UTR (NM_001244683, exon 15 of 15)	3' UTR (NM_001244683, exon 15 of 15)	-14230	NM_001145946	53919	Hs.47261	NM_017435	ENSG00000139155	SLCO1C1	OATP-F|OATP1|OATP14|OATP1C1|OATPF|OATPRP5|SLC21A14	solute carrier organic anion transporter family member 1C1	protein-coding
2678	chr12	109538178	109538631	+	0	NA	Intergenic	MIRb|SINE|MIR	35149	NR_038118	326625	Hs.12106	NM_052845	ENSG00000139428	MMAB	ATR|CFAP23|cblB|cob	metabolism of cobalamin associated B	protein-coding
10814	chr8	133453154	133453808	+	0	NA	Intergenic	Intergenic	118459	NM_173344	6482	Hs.374257	NM_003033	ENSG00000008513	ST3GAL1	Gal-NAc6S|SIAT4A|SIATFL|ST3GalA|ST3GalA.1|ST3GalIA|ST3GalIA,1|ST3O	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	protein-coding
2293	chr12	3102802	3103081	+	0	NA	intron (NM_006675, intron 2 of 8)	MIR3|SINE|MIR	25586	NM_001168320	10867	Hs.504517	NM_006675	ENSG00000011105	TSPAN9	NET-5|NET5|PP1057	tetraspanin 9	protein-coding
6134	chr2	176722444	176723225	+	0	NA	Intergenic	MIR3|SINE|MIR	85080	NR_110599	102724224	Hs.663125	NR_110599	ENSG00000224577	LINC01117	-	long intergenic non-protein coding RNA 1117	ncRNA
6321	chr2	233572474	233572828	+	0	NA	Intergenic	MSTB1|LTR|ERVL-MaLR	-7061	NM_018218	55230	Hs.96513	NM_018218	ENSG00000085982	USP40	-	ubiquitin specific peptidase 40	protein-coding
11320	chrX	15674719	15676012	+	0	NA	intron (NR_026551, intron 1 of 4)	CpG	449	NR_026551	340591	Hs.732244	NR_026551	ENSG00000186312	CA5BP1	CA5BL|CA5BP|PRO2325	carbonic anhydrase 5B pseudogene 1	pseudo
2482	chr12	32877395	32877950	+	0	NA	intron (NM_001005242, intron 3 of 12)	intron (NM_001005242, intron 3 of 12)	19174	NM_001005242	5318	Hs.164384	NM_004572	ENSG00000057294	PKP2	ARVD9	plakophilin 2	protein-coding
2438	chr12	25250840	25251584	+	0	NA	promoter-TSS (NM_004985)	promoter-TSS (NM_004985)	-281	NM_004985	3845	Hs.505033	NM_004985	ENSG00000133703	KRAS	C-K-RAS|CFC2|K-RAS2A|K-RAS2B|K-RAS4A|K-RAS4B|K-Ras|KI-RAS|KRAS1|KRAS2|NS|NS3|RALD|RASK2|c-Ki-ras2	KRAS proto-oncogene, GTPase	protein-coding
4413	chr17	31558684	31559521	+	0	NA	promoter-TSS (NR_029710)	promoter-TSS (NR_029710)	-894	NR_029710	406968		NR_029710	ENSG00000207614	MIR193A	MIRN193|MIRN193A|mir-193a	microRNA 193a	ncRNA
6394	chr20	11849219	11849754	+	0	NA	intron (NR_110635, intron 1 of 1)	intron (NR_110635, intron 1 of 1)	21229	NR_110635	728450	Hs.560990	NR_110635	ENSG00000228422	LINC00687	C20orf61|dJ1012F16.1	long intergenic non-protein coding RNA 687	ncRNA
9371	chr6	131290902	131291386	+	0	NA	Intergenic	Intergenic	40985	NM_138633	9465	Hs.486483	NM_004842	ENSG00000118507	AKAP7	AKAP15|AKAP18	A-kinase anchoring protein 7	protein-coding
8206	chr5	1746789	1747118	+	0	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	-38085	NR_036240	100422966		NR_036240	ENSG00000263746	MIR4277	-	microRNA 4277	ncRNA
9210	chr6	73653656	73654203	+	0	NA	promoter-TSS (NM_012434)	promoter-TSS (NM_012434)	85	NM_012434	26503	Hs.597422	NM_012434	ENSG00000119899	SLC17A5	AST|ISSD|NSD|SD|SIALIN|SIASD|SLD	solute carrier family 17 member 5	protein-coding
10461	chr8	53657665	53658059	+	0	NA	Intergenic	Intergenic	-133897	NR_149032	100507516	Hs.597483	NR_149032		LOC100507516	-	uncharacterized LOC100507516	ncRNA
9911	chr7	93151979	93152522	+	0	NA	Intergenic	PRIMA41-int|LTR|ERV1	-3851	NM_001303497	219285	Hs.489118	NM_152703	ENSG00000177409	SAMD9L	ATXPC|C7orf6|DRIF2|UEF1	sterile alpha motif domain containing 9 like	protein-coding
1999	chr11	61391865	61392234	+	0	NA	promoter-TSS (NM_001173990)	promoter-TSS (NM_001173990)	-311	NM_001330285	51259	Hs.26745	NM_016499	ENSG00000187049	TMEM216	HSPC244	transmembrane protein 216	protein-coding
7413	chr3	129385019	129386069	+	0	NA	intron (NR_003111, intron 3 of 3)	THE1B|LTR|ERVL-MaLR	11804	NR_002992	677797	Hs.711399	NR_002992	ENSG00000207088	SNORA7B	ACA7B	small nucleolar RNA, H/ACA box 7B	snoRNA
9563	chr7	1530396	1531517	+	0	NA	intron (NM_002360, intron 1 of 2)	CpG	224	NM_002360	7975	Hs.520612	NM_002360	ENSG00000198517	MAFK	NFE2U|P18	MAF bZIP transcription factor K	protein-coding
1025	chr1	180197730	180198819	+	0	NA	TTS (NM_002826)	TTS (NM_002826)	265	NR_026900	5768	Hs.719176	NM_002826	ENSG00000116260	QSOX1	Q6|QSCN6	quiescin sulfhydryl oxidase 1	protein-coding
10849	chr8	141173203	141173651	+	0	NA	non-coding (NR_148197, exon 14 of 24)	non-coding (NR_148197, exon 14 of 24)	44815	NM_001352891	22898	Hs.18166	NM_014957	ENSG00000105339	DENND3	-	DENN domain containing 3	protein-coding
3072	chr13	52765809	52766430	+	0	NA	Intergenic	L2b|LINE|L2	-26307	NM_007015	11061	Hs.421391	NM_007015	ENSG00000136110	CNMD	BRICD3|CHM-I|CHM1|LECT1|MYETS1	chondromodulin	protein-coding
9551	chr7	862062	862625	+	0	NA	intron (NM_001130965, intron 15 of 18)	intron (NM_001130965, intron 15 of 18)	-14211	NM_015949	51608	Hs.107387	NM_015949	ENSG00000239857	GET4	C7orf20|CEE|CGI-20|TRC35	guided entry of tail-anchored proteins factor 4	protein-coding
3897	chr16	12426197	12426576	+	0	NA	intron (NM_032167, intron 18 of 20)	MLT1I|LTR|ERVL-MaLR	-293935	NR_039869	100616195		NR_039869	ENSG00000264733	MIR4718	-	microRNA 4718	ncRNA
7299	chr3	112074641	112075466	+	0	NA	intron (NM_001042575, intron 12 of 15)	intron (NM_001042575, intron 12 of 15)	-11282	NM_024616	79669	Hs.434247	NM_024616	ENSG00000114529	C3orf52	TTMP	chromosome 3 open reading frame 52	protein-coding
3236	chr13	109715876	109716320	+	0	NA	Intergenic	Intergenic	-12176	NR_103846	101409253	Hs.578072	NR_103846	ENSG00000234854	LINC00676	-	long intergenic non-protein coding RNA 676	ncRNA
2846	chr13	25181181	25181540	+	0	NA	promoter-TSS (NR_120427)	promoter-TSS (NR_120427)	28	NR_120427	102723318	Hs.549877	NR_120427		LINC01053	-	long intergenic non-protein coding RNA 1053	ncRNA
3467	chr14	77662137	77662495	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-45549	NM_004863	9517	Hs.435661	NM_004863	ENSG00000100596	SPTLC2	HSN1C|LCB2|LCB2A|NSAN1C|SPT2|hLCB2a	serine palmitoyltransferase long chain base subunit 2	protein-coding
5176	chr19	6502280	6502705	+	0	NA	promoter-TSS (NM_006087)	promoter-TSS (NM_006087)	92	NM_006087	10382	Hs.110837	NM_006087	ENSG00000104833	TUBB4A	DYT4|TUBB4|beta-5	tubulin beta 4A class IVa	protein-coding
8040	chr4	120659577	120660331	+	0	NA	Intergenic	Intergenic	262912	NM_001300824	11107	Hs.666782	NM_018699	ENSG00000138738	PRDM5	BCS2|PFM2	PR/SET domain 5	protein-coding
8873	chr6	15036511	15037232	+	0	NA	Intergenic	Intergenic	-209104	NM_004973	3720	Hs.269059	NM_004973	ENSG00000008083	JARID2	JMJ	jumonji and AT-rich interaction domain containing 2	protein-coding
6242	chr2	216287280	216287634	+	0	NA	intron (NM_020814, intron 1 of 3)	intron (NM_020814, intron 1 of 3)	70568	NR_037701	150967	Hs.56876	NM_001199924	ENSG00000260804	LINC01963	PKI55	long intergenic non-protein coding RNA 1963	ncRNA
3173	chr13	94636049	94636433	+	0	NA	Intergenic	THE1B|LTR|ERVL-MaLR	34391	NM_180989	160897	Hs.439363	NM_180989	ENSG00000152749	GPR180	ITR	G protein-coupled receptor 180	protein-coding
6581	chr20	46381976	46382281	+	0	NA	intron (NM_182764, intron 9 of 20)	intron (NM_182764, intron 9 of 20)	-17670	NM_173179	51006	Hs.593344	NM_015945	ENSG00000080189	SLC35C2	BA394O2.1|C20orf5|CGI-15|OVCOV1	solute carrier family 35 member C2	protein-coding
5498	chr19	51960654	51962088	+	0	NA	intron (NR_103847, intron 1 of 2)	L2b|LINE|L2	12237	NR_103847	101669766	Hs.637744	NR_103847	ENSG00000269235	ZNF350-AS1	HCCAT3|uc002pyc	ZNF350 antisense RNA 1	ncRNA
8484	chr5	115625880	115626511	+	0	NA	promoter-TSS (NM_181836)	promoter-TSS (NM_181836)	-16	NM_001164468	100302736		NM_001164468	ENSG00000251201	TMED7-TICAM2	MyD88-4|TICAM-2|TICAM2|TIRAP3|TIRP|TRAM	TMED7-TICAM2 readthrough	protein-coding
804	chr1	153252714	153253495	+	0	NA	Intergenic	Intergenic	-6599	NM_000427	4014	Hs.251680	NM_000427	ENSG00000203782	LOR	-	loricrin	protein-coding
11098	chr9	109013342	109014045	+	0	NA	promoter-TSS (NM_001286974)	promoter-TSS (NM_001286974)	-99	NM_001286974	8727	Hs.58488	NM_003798	ENSG00000119326	CTNNAL1	ACRP|CLLP|alpha-CATU	catenin alpha like 1	protein-coding
9841	chr7	70673735	70674754	+	0	NA	intron (NM_001127231, intron 5 of 17)	intron (NM_001127231, intron 5 of 17)	-458293	NM_022479	64409	Hs.488591	NM_022479	ENSG00000185274	GALNT17	GALNACT17|GALNT16|GALNT20|GALNTL3|GalNAc-T17|GalNAc-T19|GalNAc-T5L|WBSCR17	polypeptide N-acetylgalactosaminyltransferase 17	protein-coding
7154	chr3	50611461	50612279	+	0	NA	promoter-TSS (NM_145071)	promoter-TSS (NM_145071)	8	NM_001243926	7867	Hs.234521	NM_004635	ENSG00000114738	MAPKAPK3	3PK|MAPKAP-K3|MAPKAP3|MAPKAPK-3|MDPT3|MK-3	MAPK activated protein kinase 3	protein-coding
10470	chr8	54124325	54124708	+	0	NA	Intergenic	MLT1I|LTR|ERVL-MaLR	-10705	NM_014175	29088	Hs.18349	NM_014175	ENSG00000137547	MRPL15	HSPC145|L15mt|MRP-L15|MRP-L7|RPML7	mitochondrial ribosomal protein L15	protein-coding
5233	chr19	14972570	14972958	+	0	NA	non-coding (NR_073589, exon 2 of 9)	non-coding (NR_073589, exon 2 of 9)	154	NM_005071	6511	Hs.515217	NM_005071	ENSG00000105143	SLC1A6	EAAT4	solute carrier family 1 member 6	protein-coding
10062	chr7	128831388	128831841	+	0	NA	intron (NM_001458, intron 1 of 47)	intron (NM_001458, intron 1 of 47)	1185	NM_001458	2318	Hs.58414	NM_001458	ENSG00000128591	FLNC	ABP-280|ABP280A|ABPA|ABPL|CMH26|FLN2|MFM5|MPD4|RCM5	filamin C	protein-coding
1706	chr10	102432407	102432842	+	0	NA	promoter-TSS (NM_024040)	promoter-TSS (NM_024040)	42	NM_024040	79004	Hs.500874	NM_024040	ENSG00000107874	CUEDC2	C10orf66|bA18I14.5	CUE domain containing 2	protein-coding
5729	chr2	45813324	45813986	+	0	NA	intron (NM_005400, intron 1 of 14)	MIR3|SINE|MIR	161751	NM_005400	5581	Hs.580351	NM_005400	ENSG00000171132	PRKCE	PKCE|nPKC-epsilon	protein kinase C epsilon	protein-coding
5255	chr19	17454519	17454938	+	0	NA	TTS (NM_138454)	TTS (NM_138454)	-6161	NM_001190844	100130519	Hs.436603	NM_001190844	ENSG00000188051	TMEM221	-	transmembrane protein 221	protein-coding
10758	chr8	127435883	127436181	+	0	NA	intron (NR_117100, intron 4 of 5)	HERVH-int|LTR|ERV1	20420	NM_001159542	5462	Hs.450254	NM_001159542	ENSG00000212993	POU5F1B	OCT4-PG1|OCT4PG1|OTF3C|OTF3P1|POU5F1P1|POU5F1P4|POU5FLC20|POU5FLC8	POU class 5 homeobox 1B	protein-coding
11083	chr9	104863241	104863699	+	0	NA	intron (NM_005502, intron 5 of 49)	intron (NM_005502, intron 5 of 49)	64776	NM_005502	19	Hs.659274	NM_005502	ENSG00000165029	ABCA1	ABC-1|ABC1|CERP|HDLDT1|TGD	ATP binding cassette subfamily A member 1	protein-coding
8197	chr4	186191038	186191579	+	0	NA	promoter-TSS (NM_207352)	promoter-TSS (NM_207352)	182	NR_046264	651430	Hs.727796	NR_046264	ENSG00000279943	FLJ38576	-	uncharacterized LOC651430	ncRNA
2556	chr12	50303963	50304529	+	0	NA	Intergenic	Intergenic	-20676	NM_016357	51474	Hs.525419	NM_016357	ENSG00000050405	LIMA1	EPLIN|LDLCQ8|SREBP3	LIM domain and actin binding 1	protein-coding
5868	chr2	85772298	85772694	+	0	NA	intron (NM_032827, intron 2 of 2)	CpG	11181	NR_106719	102466516		NR_106719	ENSG00000278783	MIR6071	hsa-mir-6071	microRNA 6071	ncRNA
8343	chr5	69332561	69333089	+	0	NA	promoter-TSS (NM_001297697)	promoter-TSS (NM_001297697)	-32	NM_001297696	202243	Hs.654850	NM_176816	ENSG00000183323	CCDC125	KENAE	coiled-coil domain containing 125	protein-coding
2916	chr13	38191039	38191953	+	0	NA	Intergenic	MLT1D|LTR|ERVL-MaLR	-48264	NR_047500	100874188	Hs.569249	NR_047500	ENSG00000223685	LINC00571	-	long intergenic non-protein coding RNA 571	ncRNA
6764	chr21	36927620	36927948	+	0	NA	intron (NR_148021, intron 5 of 10)	intron (NR_148021, intron 5 of 10)	34574	NM_001352518	3141	Hs.371350	NM_000411	ENSG00000159267	HLCS	HCS	holocarboxylase synthetase	protein-coding
2376	chr12	12561116	12562071	+	0	NA	intron (NM_030640, intron 1 of 6)	intron (NM_030640, intron 1 of 6)	921	NM_030640	80824	Hs.536535	NM_030640	ENSG00000111266	DUSP16	MKP-7|MKP7	dual specificity phosphatase 16	protein-coding
921	chr1	164885916	164886658	+	0	NA	TTS (NM_001353131)	TTS (NM_001353131)	-111646	NR_038072	100505795	Hs.661039	NR_038072	ENSG00000233693	LOC100505795	-	uncharacterized LOC100505795	ncRNA
8059	chr4	133151522	133152138	+	0	NA	exon (NM_032961, exon 1 of 5)	exon (NM_032961, exon 1 of 5)	2540	NM_020815	57575	Hs.192859	NM_020815	ENSG00000138650	PCDH10	OL-PCDH|PCDH19	protocadherin 10	protein-coding
10033	chr7	123780470	123780877	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	10038	NR_004394	26827		NR_004394	ENSG00000206625	RNU6-1	RNU6|RNU6A|U6|U6-1	RNA, U6 small nuclear 1	snRNA
6248	chr2	218176456	218176958	+	0	NA	Intergenic	HERVH-int|LTR|ERV1	-9714	NM_000634	3577	Hs.194778	NM_000634	ENSG00000163464	CXCR1	C-C|C-C-CKR-1|CD128|CD181|CDw128a|CKR-1|CMKAR1|IL8R1|IL8RA|IL8RBA	C-X-C motif chemokine receptor 1	protein-coding
8066	chr4	138870806	138871274	+	0	NA	intron (NR_133945, intron 2 of 2)	intron (NR_133945, intron 2 of 2)	141606	NR_133945	105377448	Hs.200280	NR_133945	ENSG00000250195	LOC105377448	-	uncharacterized LOC105377448	ncRNA
8115	chr4	150591232	150591950	+	0	NA	intron (NM_001199282, intron 38 of 56)	intron (NM_001199282, intron 38 of 56)	9666	NM_006439	10586	Hs.584852	NM_006439	ENSG00000181541	MAB21L2	MCOPS14|MCSKS14	mab-21 like 2	protein-coding
2860	chr13	28307388	28308704	+	0	NA	intron (NM_002019, intron 28 of 29)	AluYm1|SINE|Alu	-168872	NR_029383	100288730	Hs.123191	NR_029383		PAN3-AS1	-	PAN3 antisense RNA 1	ncRNA
6707	chr21	28393321	28393627	+	0	NA	Intergenic	LTR18A|LTR|ERVL	-145844	NR_026552	118421	Hs.438549	NR_026552	ENSG00000226935	LINC00161	C21orf100|Linc-USP16|NCRNA00161	long intergenic non-protein coding RNA 161	ncRNA
2569	chr12	53371260	53371736	+	0	NA	Intergenic	Intergenic	-8697	NM_138473	6667	Hs.620754	NM_003109	ENSG00000185591	SP1	-	Sp1 transcription factor	protein-coding
3286	chr14	30621806	30622505	+	0	NA	promoter-TSS (NM_001257376)	promoter-TSS (NM_001257376)	-99	NM_001283032	23256	Hs.369168	NM_016106	ENSG00000092108	SCFD1	C14orf163|RA410|SLY1|SLY1P|STXBP1L2	sec1 family domain containing 1	protein-coding
8527	chr5	133051075	133051796	+	0	NA	promoter-TSS (NM_002154)	promoter-TSS (NM_002154)	-535	NM_002154	3308	Hs.90093	NM_002154	ENSG00000170606	HSPA4	APG-2|HEL-S-5a|HS24/P52|HSPH2|RY|hsp70|hsp70RY	heat shock protein family A (Hsp70) member 4	protein-coding
